"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"20",0.0198787061994609,0.0347035040431267,0.0198787061994609,0,0.0754716981132075,0,0,0.0178571428571429,0.0148247978436658,0,0.0138140161725067,0.0168463611859838,0,0,0.0168463611859838,0.0377358490566038,0,0.0178571428571429,0.0347035040431267,0,0.0188679245283019,0.0397574123989218,0,0,0,0,0.0326819407008086,0,0.0178571428571429,0,0.0168463611859838,0.0862533692722372,0.0178571428571429,0.0208894878706199,0.0148247978436658,0.0178571428571429,0.00505390835579515,0.0387466307277628,0.0754716981132075,0.0198787061994609,0.178588591963656,0.753990403819563,0.616085096089217,"s"
"22",0.0344827586206897,0,0,0.0172413793103448,0.0344827586206897,0,0,0.0344827586206897,0.0172413793103448,0.0172413793103448,0,0,0.0172413793103448,0,0.0172413793103448,0.0172413793103448,0.0172413793103448,0,0,0.0172413793103448,0,0.0344827586206897,0.0172413793103448,0.0172413793103448,0,0.0172413793103448,0.0172413793103448,0.0172413793103448,0,0,0,0.0689655172413793,0.0172413793103448,0.0172413793103448,0.0517241379310345,0,0,0.0689655172413793,0.0344827586206897,0,0.150306860122092,0.829670980714299,0.589492612066611,"s"
"221",0.0363636363636364,0,0,0.0344827586206897,0,0,0.0172413793103448,0.0181818181818182,0.0238244514106583,0,0.0191222570532915,0,0,0,0.0200626959247649,0.0181818181818182,0.000940438871473354,0,0.0181818181818182,0.0172413793103448,0,0.00376175548589341,0.0172413793103448,0.000940438871473354,0,0.0382445141065831,0.0326018808777429,0.0172413793103448,0.0163009404388715,0.000940438871473354,0.0163009404388715,0.0843260188087774,0.0200626959247649,0.0554858934169279,0.0144200626959248,0.0344827586206897,0.0172413793103448,0.0420062695924765,0.0163009404388715,0.0191222570532915,0.154220505728461,0.82523087646931,0.634271691961804,"s"
"23",0.00188087774294671,0,0,0.0172413793103448,0.0344827586206897,0,0.0172413793103448,0.0163009404388715,0.0410658307210031,0.0172413793103448,0.0191222570532915,0,0.0172413793103448,0,0.0373040752351097,0.000940438871473354,0.0163009404388715,0,0.0181818181818182,0,0,0.0307210031347962,0,0.0181818181818182,0,0.0210031347962382,0.0153605015673981,0,0.0163009404388715,0.000940438871473354,0.0163009404388715,0.0153605015673981,0.0373040752351097,0.0382445141065831,0.0373040752351097,0.0344827586206897,0.0172413793103448,0.0269592476489028,0.0181818181818182,0.0191222570532915,0.128697798726238,0.882452485948731,0.65559014319832,"s"
"25",0,0.0158730158730159,0,0.0344827586206897,0.0172413793103448,0,0,0.0186097427476738,0.0158730158730159,0.0172413793103448,0.0372194854953476,0.00273672687465791,0,0,0.0462506841817187,0,0,0.0303776683087028,0,0,0.0145046524356869,0.0103995621237001,0.0172413793103448,0.00136836343732896,0.0172413793103448,0.0145046524356869,0.0883962780514504,0.00136836343732896,0.0199781061850027,0,0,0.0580186097427477,0.0186097427476738,0.0268199233716475,0.0530925013683634,0.0158730158730159,0.00273672687465791,0.0344827586206897,0.0172413793103448,0.0276409414340449,0.161830599790357,0.833837598571169,0.688175628321906,"s"
"251",0,0.0158730158730159,0,0,0,0,0,0.000793650793650794,0.0158730158730159,0,0.0182539682539683,0.0515873015873016,0.0333333333333333,0,0.0468253968253968,0.0166666666666667,0,0.0142857142857143,0,0.0166666666666667,0.0317460317460317,0.0626984126984127,0.0166666666666667,0.0174603174603175,0.0166666666666667,0.0150793650793651,0.0746031746031746,0.0341269841269841,0.0150793650793651,0,0,0.0103174603174603,0.0341269841269841,0.0111111111111111,0.0174603174603175,0.0158730158730159,0.0150793650793651,0.0666666666666667,0.0333333333333333,0.0293650793650794,0.17071426726587,0.814106541128163,0.570954676520866,"s"
"26",0,0,0,0.0344827586206897,0.0172413793103448,0,0,0.017816091954023,0,0.0172413793103448,0.0189655172413793,0.0488505747126437,0.0333333333333333,0,0.000574712643678161,0.0166666666666667,0,0.0160919540229885,0,0.0166666666666667,0.0172413793103448,0.0522988505747126,0.000574712643678161,0.0160919540229885,0.000574712643678161,0.000574712643678161,0.0137931034482759,0.0327586206896552,0.0350574712643678,0,0,0.0477011494252874,0.0155172413793103,0.0379310344827586,0.035632183908046,0,0.017816091954023,0.032183908045977,0.0160919540229885,0.00172413793103448,0.139275060969315,0.844403560823209,0.718730033407688,"s"
"28",0,0.0136363636363636,0,0.0166666666666667,0.00606060606060606,0,0.0454545454545455,0,0.0272727272727273,0.0181818181818182,0.0121212121212121,0.00909090909090909,0.0181818181818182,0,0.0181818181818182,0.0287878787878788,0.0166666666666667,0,0.00151515151515151,0.00151515151515151,0,0.0348484848484849,0.0166666666666667,0,0.0166666666666667,0.0454545454545455,0.00606060606060606,0.00303030303030303,0.0136363636363636,0,0.00151515151515151,0.101515151515152,0.0181818181818182,0.103030303030303,0.00606060606060606,0.0166666666666667,0.0166666666666667,0.00303030303030303,0.0757575757575758,0.0333333333333333,0.195999943779156,0.676046220991588,0.554873091710143,"s"
"281",0,0.0303030303030303,0,0,0.0377545951316443,0,0.0290611028315946,0.0163934426229508,0.0114257327372081,0.00124192747143567,0.0290611028315946,0.0101838052657725,0.0176353700943865,0,0.0176353700943865,0.003725782414307,0,0,0.0151515151515152,0.00124192747143567,0,0.00124192747143567,0,0,0.0163934426229508,0.0290611028315946,0.027819175360159,0.0139095876800795,0.0303030303030303,0,0.0151515151515152,0.0367610531544958,0.0504222553402881,0.00248385494287134,0.00496770988574267,0.0491803278688525,0,0.0680576254346746,0.0101838052657725,0,0.140403951544949,0.845401789694269,0.722739580198907,"s"
"29",0,0.0166666666666667,0,0.0166666666666667,0.0316939890710383,0,0.0163934426229508,0.0163934426229508,0.0158469945355191,0.0169398907103825,0.0169398907103825,0.00109289617486338,0.000546448087431692,0,0.000546448087431692,0.0325136612021858,0.0166666666666667,0,0.0166666666666667,0.000273224043715846,0,0.0336065573770492,0.0166666666666667,0,0.000273224043715846,0.0163934426229508,0.033879781420765,0.0169398907103825,0.0166666666666667,0,0.0166666666666667,0.0647540983606557,0.0322404371584699,0.100546448087432,0.00109289617486338,0.0325136612021858,0.0166666666666667,0.0650273224043716,0.0655737704918033,0.0333333333333333,0.185799180202311,0.708873187688941,0.611316399056012,"s"
