"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"12",0.00568039950062422,0.00302746566791511,0.000405742821473161,0.00564918851435705,0.000249687890137327,0.0138576779026217,0.00259051186017478,0.0169787765293383,0.0134831460674157,0.00271535580524345,0.00299625468164794,0.0114856429463171,6.24219725343317e-05,0.00287141073657928,0.00249687890137328,0.00252808988764045,0.00555555555555556,0.00277777777777778,0.0136392009987516,9.3632958801498e-05,0.0110486891385768,0.0309925093632959,0.00277777777777778,9.3632958801498e-05,0.00274656679151061,0.00805243445692884,0.00543071161048689,0.00268414481897628,0.0136079900124844,0.00290262172284644,0.0106429463171036,0.0375468164794008,0.000187265917602996,0.00608614232209738,0.000780274656679153,0.0115792759051186,0.0109238451935081,0.00490012484394507,0.00230961298377029,0.00490012484394507,0.0663073271395043,0.953564861565902,0.859246139100502,"s"
"121",0.011489898989899,0.0109217171717172,0.0162247474747475,0.0114267676767677,0.00517676767676768,0.0109848484848485,0.00808080808080808,0.0400252525252525,0.00738636363636364,0.000189393939393939,0.00606060606060606,0.017550505050505,0.00580808080808081,0.00555555555555556,0.0192550505050505,0.00227272727272727,0.000126262626262626,0.0171085858585859,0.00486111111111111,0.00303030303030303,0.0109848484848485,0.0172348484848485,0.00277777777777778,0.00833333333333333,0.00555555555555556,0.00208333333333333,0.0145833333333333,0.00593434343434343,0.0133207070707071,0.00265151515151515,0.00119949494949495,0.0276515151515152,0.0174242424242424,0.00378787878787879,0.0381944444444444,0.00214646464646465,0.0107323232323232,0.0071338383838384,0.00751262626262626,0.0127525252525252,0.0867196314870895,0.914965752130762,0.713605314347448,"s"
"13",0.00580949948927477,0.0139491828396323,0.0166304902962206,0.00577757916241062,0.00542645556690501,0.00287282941777324,0.0054902962206333,0.0230464759959142,0.00609678243105209,0.00290474974463738,0.00306435137895812,0.00606486210418795,0.00574565883554648,0.00842696629213483,0.0167581716036772,0.000255362614913178,0.00568181818181818,0.0198863636363636,0.00877808988764045,0.00293667007150153,6.38406537282945e-05,0.0137576608784474,0,0.00842696629213483,0.00280898876404494,0.00596910112359551,0.0200140449438202,0.00861848825331971,0.000287282941777326,0.00555413687436159,0.0118424412665986,0.0098953013278856,0.0172369765066394,0.00229826353421859,0.0389747191011236,0.0137257405515832,0.000191521961184882,0.0120339632277835,0.00520301327885597,0.00785240040858018,0.0736108206865082,0.942659037002737,0.80943852138116,"s"
"15",0.00251246643651707,0.00503132591740187,0.00491625111878276,0.0201892341132847,0.00749904104334484,0.00253164556962025,0.00498657460682777,0.00512722158291778,0.0226825214166986,0.0100882240122746,0.0126582278481013,0.0076269019306994,0.00508886331671142,0.00255082470272344,0.00764608106380258,0.00755018539828666,0.00506968418360823,0.0152282316839279,0.0126006904487917,0.00255082470272344,0.00508247027234369,0.0150875847078379,0.00255082470272344,0.00251246643651707,0.00755657844265439,0.022861526658995,0.0049929676511955,0.00256361079145889,0.00753100626518348,0.00253803861398798,0.00492903720751822,0.00223117248433705,0.00246132208157524,8.31095767804615e-05,0.0179133103183736,2.5572177470911e-05,0.0102224779439969,0.0100115074798619,0.0152601969057665,0.0101905127221583,0.0618142220183456,0.958546733655105,0.798904922848988,"s"
"151",9.4460817652838e-05,0.000157434696088062,0.00820549636010982,0.0152774629083856,0.0129411320184388,0.00249376558603491,0.00460968790145847,0.000314869392176124,0.0129726189576564,0.00268268722134059,0.00748129675810474,0.0076387314541928,0.00735534900123429,0.00489307035441699,0.00722940124436383,0.00770170533262803,0.00252525252525253,0.00479860953676415,0.015245975969168,9.4460817652838e-05,0.00508199198972266,0.0104788533716215,0.00489307035441699,0.00258822640368775,0.0101639839794453,0.0120909846595632,0.000346356331393738,0.00483009647598176,0.00280863497821104,3.14869392176128e-05,0.0181175848258143,0.0159764729590166,0.00214740925464118,0.00707196654827577,0.000944608176528375,0.000125947756870451,0.00700899266984055,0.0105418272500567,0.0445414242172347,0.00966019295196352,0.0675332441946182,0.953084475412275,0.870756508094929,"s"
"16",0.00241800561886423,0.0048738912213138,0.00328924524132706,0.00491177120489914,0.00544209097509391,3.78799835853406e-05,0.00959626250828624,0.00544209097509391,0.00970990245904227,0.00740553679093406,0.00517693108999653,0.0152656333848922,0.00226648568452287,0.00234224565169355,0.000416679819438746,0.000151519934341362,0.00759493670886076,0.0104296221471637,0.00264528552037627,0.00264528552037627,0.0101644622620664,0.00460873133621642,0.00234224565169355,7.57599671706811e-05,0.00260740553679093,0.0107705419994318,0.00464661131980176,0.00226648568452287,0.00472237128697244,0.00256952555320559,0.013188547618296,0.0182076454433536,0.00460873133621642,0.00698885697149531,0.018857918494902,0.000151519934341362,0.00321348527415638,0.00053031977019477,0.0292812273114682,0.00053031977019477,0.0540745282897376,0.970179600018107,0.884423625622651,"s"
"18",0.00246787615980614,0.0149475496604279,0.00469342856231865,0.0100500589867041,0.0150878423620189,0.00764595223671205,0.0099480279310015,0.00499952172942639,0.00489749067372381,0.00503778337531486,0.00773522941045181,0.0099480279310015,0.0126709817300641,0.00249338392373179,0.00748015177119536,0.00285049261869082,0.00499952172942639,0.00242961451391767,0.0124286579727705,0.00250613780569461,0.00253164556962025,0.00740362847941843,0.00253164556962025,0.00519082995886873,0.00262092274336001,0.0101903516882951,0.00507604502120333,0.00251889168765743,0.0149347957784651,0.00506329113924051,0.00776073717437745,0.025788349328827,7.65232917769344e-05,0.0153301661193126,0.0179383349807097,0,0.00773522941045181,0.00748015177119536,0.00524184548672002,0.00277396932691388,0.0575533673371496,0.964425430262302,0.89209548462852,"s"
"181",0.00746625331008203,0.0170897112962604,0.00894529483950139,0.0105276755150811,0.0150229283730543,0.0130013563262934,0.00962345798617839,0.0104824646386359,0.0236646644707098,0.0024736808112123,0.0107537298973067,0.00449525285797326,0.0103016211328554,0.00499257249886973,0.00984951236840406,0.00113027191112833,0.00490215074597946,0.0022024155525415,0.0196990247368081,9.04217528902669e-05,0.00256410256410256,0.0147064522379384,0,0.0149325066201641,0.00800878382742362,0.00490215074597946,0.0026093134405477,0.00251889168765743,0.00678809016340503,0,0.000587741393786735,0.0042369049925725,0.00539947038687593,0.0492152683588452,0.00333268746366983,0,0.0107537298973067,0.0149777174966092,0.00449525285797326,0.0034231092165601,0.077006325202031,0.933894583299075,0.867800238904376,"s"
"19",0.00499837715027588,0.00214216163583252,0.00425186627718274,0.0205777345017851,6.49139889646218e-05,0.00535540408958131,0.000324569944823109,0.0154819863680623,0.0285621551444336,0.00256410256410256,0.00301850048685492,0.00545277507302824,0.0023693605972087,0.00249918857513794,0.0023693605972087,0.00172022070756249,9.73709834469335e-05,0.000227198961376174,0.00727036676403765,0.00259655955858487,3.24569944823109e-05,0.00730282375851996,0.00253164556962025,0.0201233365790328,0.00538786108406361,0.0150925024342746,0.00246673158065563,0,0.00814670561506004,0.00506329113924051,0.00717299578059072,0.0215514443362545,0.00532294709509899,0.0338851022395326,0.0146056475170399,0,0.00301850048685492,0.00749756572541383,0.00973709834469328,0.000649139889646218,0.0675781905906459,0.951157819101251,0.909138076794384,"s"
"211",0.000334175734664467,0.0102202078851549,0.00329302338533943,0.00273606382756532,0.0155252476729533,2.78479778887055e-05,0.00781831979225409,0.0266087428726582,0.0138474070051588,0.00268036787178791,0.0181220716110751,0.00497086405313394,0.00516579989835488,0.00513795192046618,0.00248543202656697,0.00770692788069926,0,0.00245758404867827,0.0154138557613985,0.00268036787178791,0.00806895159325243,0.0102480558630436,0,0.00256897596023309,0.00259682393812179,0.00242973607078956,0.0128448798011654,0.00538858372146453,0.000417719668330582,0.0026525198938992,0.0403726059441509,0.0118980485529495,0.00251328000445568,0.00765123192492185,0.0101645119293775,0.0026246719160105,0.0134853832926057,0.0207745915049743,0.026720134784213,0.0320251745720114,0.0821267929555411,0.930919996024932,0.835161739109627,"s"
