"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","euch_dist","cos_similarity","spearman","y"
"32",0.00103752203475195,0.0207705867539663,0.022150591790481,0.0045026441702342,0.0121279274741879,0.00190380256862251,0.00623520523797532,0.0233795013850416,0.00589272223621254,0.00277008310249307,0.022331906320826,0.0247695794510199,0.0114328884411987,0.00277008310249307,0.0235406698564593,0.0174968521782926,0.00554016620498615,0.0045026441702342,0.018705615713926,0.00277008310249307,0.00761521027449005,0.0122890959456056,0.00554016620498615,0.00277008310249307,0.0207806597834299,0.00813900780659784,0.000695039032989172,0.0045026441702342,0.0108990178796273,0.00103752203475195,0.0214656257869554,0.0249508939813649,0.00467388567111559,0.00641651976832033,0.0323747166960463,0.00813900780659784,0.00104759506421556,0.00883404683958701,0.00398891966759003,0.0122890959456056,0.0873746711069863,0.920803479966581,0.813590060923038,"s"
"33",0.00695692626503986,0.023143938592967,0.0036370556765558,0.00277008310249307,0.00824681228986488,0.00172337231185638,0.0145905140512994,0.00628026474382018,0.011386944661775,0.0010467107906367,0.0217906155505276,0.0243809604364467,0.0211139540293079,0.00486350468376647,0.00683005222981117,0.0320145482227062,0.00554016620498615,0.00486350468376647,0.00942039711573027,0.0010467107906367,0.0145270770336851,0.00388023091074412,0.00172337231185638,0.00277008310249307,0.000676661521219683,0.0163138863631558,0.00141676006005371,0.012497092470026,0.000919836755408007,0.00831024930747922,0.0169271108667611,0.0459918377704003,0.00831024930747922,0.0019665475460447,0.0245606986530207,0.00277008310249307,0.00787676302044787,0.00517011693556914,0.00215685859888774,0.00769702480387389,0.0882223864643261,0.929946099213221,0.808865053850474,"s"
"41",0.00332797944105365,0.00977834885962094,0.0124895599100546,0.00332797944105365,0.0120398329585609,0.000102794731769997,0.00747831673626727,0.0152650176678445,0.00957275939608095,0,0.00737552200449727,0.0337552200449727,0.0257629296498554,0.00353356890459364,0.00271121105043366,0.00881464824927723,0.00353356890459364,0.000205589463539994,0.0118342434950209,0.0212014134275618,0.000411178927079987,0.00301959524574366,0,0,0.0184902023771282,0.00384195309990363,0.0101895277867009,0.0245293928686155,0.00133633151300996,0.00373915836813363,0.0137230966912946,0.0032894314166399,0.0140314808866046,0.0300160616768391,0.0352328943141664,0.00737552200449727,0.0297076774815291,0.0063475746867973,0.00240282685512368,0.0418888531962737,0.0985886136996741,0.899089869641994,0.739872371424577,"s"
"42",0.00466646885873816,0.0121517006986216,0.0132980875569822,0.0106007067137809,0.00833490680549187,0.000283224988536131,0.0158336255495913,0.00183421897337685,0.0268524262940685,0.00381679389312977,0.00791681277479567,0.0333666010303995,0.00678391282065115,0.0041000188816659,0.0139994065762145,0.0233323442936908,0.00353356890459364,0.000566449977072263,0.00254902489682519,0.0173846195344321,0.00650068783211502,0.0131497316106061,0.00381679389312977,0,0.00296711892752138,0.0120168316564616,0.00946780675963639,0.0165349445688237,0.0113155126372292,0.00353356890459364,0.00918458177110026,0.0243303752056753,0.0176678445229682,0.021632994362474,0.0274188762711407,0.00353356890459364,0.0207833193968656,0.0203517384619534,0.00423488792382597,0.0219027324467942,0.0909379497448174,0.925007100473998,0.787871634332694,"s"
"51",0.00799444829979181,0.00237335183900069,0.0257876474670368,0.00727272727272727,0.0203747397640527,0.000180430256766134,0.00835530881332408,0.0170992366412214,0.0172796668979875,0.00381679389312977,0.000541290770298403,0.00038861901457321,0.0325468424705066,0.00763358778625954,0.0167106176266482,0.0145176960444136,0,0.000360860513532269,0.0092852185981957,0.00381679389312977,0.006911866759195,0.0161693268563498,0.00381679389312977,0,0.0214573213046496,0.00817487855655795,0.000721721027064538,0.00799444829979181,0.00997918112421929,0.00727272727272727,0.00453851492019431,0.0210409437890354,0.00363636363636364,0.00838306731436503,0.00781401804302568,0.0109090909090909,0.00892435808466343,0.0140041637751561,0.00183206106870229,0.0199861207494795,0.0778477795802873,0.945325611882942,0.832262032265391,"s"
"7",0.0025987525987526,0.003003003003003,0,0.0132247632247632,0.00641025641025641,0,0.0101928851928852,0.0191441441441441,0.00236775236775236,0.00360937860937861,0.00600600600600601,0,0.012012012012012,0.00101062601062601,0.00661238161238161,0.00320512820512821,0.00360937860937861,0.00355162855162855,0.00401362901362901,0.000606375606375607,0,0.003003003003003,0.0118098868098868,0.00661238161238161,0.003003003003003,0.0277777777777778,0.00522638022638023,0.00381150381150381,0.000606375606375607,0.0106260106260106,0.00955763455763456,0.0115788865788866,0.0142065142065142,0.00320512820512821,0.0306652806652807,0.0102217602217602,0.000202125202125202,0.00802725802725802,0.0196927696927697,0.00138600138600139,0.0637401465018495,0.972977190600445,0.861596543729185,"s"
"71",0.00588400900900901,0.003003003003003,0,0.000243993993993994,0.00625,0,0.00466403903903904,0.00976914414414415,0.000685060060060062,0.00600600600600601,0.00288100600600601,0,0.00888701201201201,0.00251501501501501,0.003246996996997,0.003125,0.00961899399399399,0.0255349099099099,0.012987987987988,0.015990990990991,0,0.003246996996997,0.00564001501501502,0.006371996996997,0.003003003003003,0.0423611111111111,0.00121996996996997,0.000365990990990991,0.00900900900900901,0.016234984984985,0.0195289039039039,0.00356606606606606,0.00202702702702703,0.00625,0.00202702702702703,0.000365990990990991,0.003003003003003,0.00722597597597598,0.0021021021021021,0.020777027027027,0.0684909006239284,0.96879669406205,0.841479625093914,"s"
"72",0.00900900900900901,0.003003003003003,0.00384615384615385,0.00168630168630169,0.00769230769230769,0,0.0417301917301917,0.0326056826056826,0.0139062139062139,0.00600600600600601,0.00600600600600601,0,0.012012012012012,0.00732270732270732,0.000843150843150843,0,0.00215985215985216,0.0214483714483715,0.000473550473550473,0.00131670131670132,0,0.00468930468930469,0.0111688611688612,0.00468930468930469,0.000843150843150843,0.0226495726495726,0.00843150843150843,0.00900900900900901,0.00131670131670132,0.00421575421575422,0.0577500577500578,0.00452760452760452,0.0077962577962578,0.00384615384615385,0.00395010395010395,0.00516285516285516,0.003003003003003,0.0221298221298221,0.0251790251790252,0.00374220374220374,0.0968331711359371,0.940813162094269,0.798791888943856,"s"
"73",0.00900900900900901,0.003003003003003,0,0.00214500214500214,0,0.00386100386100386,0.0459030459030459,0.0128700128700129,0.0171600171600172,0.00600600600600601,0.00600600600600601,0,0.00429000429000429,0.015015015015015,0.003003003003003,0,0.00214500214500214,0.0450450450450451,0.00429000429000429,0.0102960102960103,0.00386100386100386,0.003003003003003,0.0111540111540112,0.003003003003003,0.003003003003003,0.0416130416130416,0.0124410124410124,0.00514800514800515,0.00900900900900901,0.000429000429000429,0.0622050622050622,0.0197340197340197,0,0,0.0193050193050193,0.00257400257400257,0.003003003003003,0.003003003003003,0.0248820248820249,0.00386100386100386,0.112298186199745,0.929119574456119,0.847390268184055,"s"
"74",0.00146183919768825,0.000770581902657374,0,0.0128619185222959,0.00754716981132075,0,0.05152699869681,0.0347101818799932,0.000317298430505979,0.00600600600600601,0.00600600600600601,0,0.012012012012012,0.00369426029803388,0.003003003003003,0,0.00223242110034563,0.00707122216556179,0.000691257295030881,0.00146183919768825,0,0.000770581902657374,0.015015015015015,0.000770581902657374,0.003003003003003,0.0318658280922432,0.030347328460536,0.00146183919768825,0.00523542410334863,0.0114000793246076,0.0322057906963567,0.0094622924811604,0.0144824069352371,0.00754716981132075,0.00438551759306477,0.00146183919768825,0.003003003003003,0.00138251459006176,0.0190832341775738,0.00316165221825599,0.092267092239274,0.942761832172623,0.833385659158765,"s"
